scenario,zone,rainfall,disruption_freq,duration,traffic,order_drop,activity,claims,rolling_disruption_3h,traffic_lag_1,previous_risk_score,risk_trend_1h,risk_score
normal,HR-3,0.36934142741974724,0.3152901991031287,0.357195047581619,0.3375828062898906,0.37030564511521424,0.6961407966508217,0.29703765314543745,0.31237763869138097,0.348657231466469,0.36528320321991525,0.49865888308820866,0.505597119925162
heavy_rain,LR-1,0.7502931598047966,0.700721582730473,0.7436389558714014,0.6159106718541978,0.703337839075654,0.4063530483937993,0.5894290719901535,0.5473184709044162,0.32756289294497254,0.4365011108797932,0.6036904893296621,0.9017251816684102
heavy_rain,HR-3,0.7946177244957336,0.7592930434733574,0.6382420100529262,0.708112495387291,0.657100261319219,0.39331288430406,0.6013860299871603,0.4243146285444852,0.3375828062898906,0.505597119925162,0.6745994622981417,0.8938458740640283
normal,MR-2,0.4626386577824463,0.4249599095191816,0.2871300774311234,0.5061616401342619,0.4777483812589962,0.6951586625686095,0.39951557565453083,0.3415272153418603,0.3225400835876193,0.4558177478909748,0.5617541195625249,0.6166315622718871
traffic_congestion,LR-1,0.392729306926551,0.44216642732885986,0.30392484834147404,0.5678274439296739,0.5336344802299127,0.7432236360880037,0.47943281627860335,0.44091852655613767,0.6159106718541978,0.9017251816684102,0.49075772464691186,0.7424877883342051
normal,MR-2,0.5852243920180302,0.40186101476914715,0.5372833199973494,0.32640300753032553,0.5343498169527736,0.5512787288062542,0.3866511953310385,0.4015687318257106,0.5061616401342619,0.6166315622718871,0.4641359583622437,0.6354773433507351
traffic_congestion,HR-3,0.4535751259677033,0.5344909649747032,0.5285806933773164,0.45363590994629865,0.38147576131171673,0.5195145421648399,0.4182683563747902,0.5363580691837297,0.708112495387291,0.8938458740640283,0.44854455164909357,0.7491310720841555
traffic_congestion,MR-2,0.20827353641862925,0.28319161959514777,0.17885085142961094,0.30887983317655365,0.2959885580815,0.7696482676931924,0.2826599172816384,0.37000418129449214,0.32640300753032553,0.6354773433507351,0.4704515966194423,0.45953529778017604
normal,LR-1,0.552140046515877,0.42885401462356415,0.4616268949645432,0.4420057568634139,0.5190834139655806,0.6994817794321281,0.4564723690886746,0.5239140082276323,0.5678274439296739,0.7424877883342051,0.44631766450552757,0.6796961140529334
traffic_congestion,HR-3,0.2430881605687017,0.2531266754276525,0.24571996796467174,0.24079279188302077,0.27681958006876217,0.750980839144756,0.27965677752899276,0.5156368946252377,0.45363590994629865,0.7491310720841555,0.3786783106280689,0.49079487152438606
normal,HR-3,0.2518697601871244,0.2933419971024499,0.2305930854285817,0.2938879815271116,0.2869937939908977,0.7125837932106407,0.21298364888837562,0.36031987916826846,0.24079279188302077,0.49079487152438606,0.4905256733090726,0.4435736253778155
normal,MR-2,0.17452120313633515,0.16619034241523764,0.16702429138155794,0.2757124119284907,0.17772089677854255,0.8847730276653439,0.1549501934507925,0.2837476589265108,0.30887983317655365,0.45953529778017604,0.45809932079700544,0.3841306069954465
traffic_congestion,HR-3,0.44200964323375735,0.45137712180274875,0.4422128541026363,0.4926512487240187,0.3609498585413381,0.6641726338338431,0.34722951616664255,0.33261526477761705,0.2938879815271116,0.4435736253778155,0.5753812105469209,0.6318559270554709
traffic_congestion,MR-2,0.28966398438148516,0.3580514145577001,0.20799065810665118,0.48948493305687,0.3690933408325212,0.6928276637061861,0.2705308391309823,0.2691444588560285,0.2757124119284907,0.3841306069954465,0.5694265909361773,0.49852399769461103
normal,HR-3,0.5024735418563364,0.40418576362840364,0.4398734213117361,0.2949512745264433,0.4310905611955574,0.6714993345208368,0.40615058225207523,0.38296829417786743,0.4926512487240187,0.6318559270554709,0.4668252459956458,0.5655368974004173
normal,LR-1,0.3851970556428419,0.41801556529593115,0.36349828637462694,0.20429787787840176,0.35099434648207234,0.7694030029472712,0.2785810492739646,0.429678669082785,0.4420057568634139,0.6796961140529334,0.4489594930669414,0.5342377619982622
normal,LR-1,0.25651476561961484,0.240503291275387,0.21015415549007613,0.19456605055906648,0.12537149833234268,0.81029988031844,0.23831850305444174,0.36245762373162743,0.20429787787840176,0.5342377619982622,0.46146733479926083,0.4014265302113313
normal,LR-1,0.09388097796472428,0.1646729649599443,0.10040880653682131,0.1585089107775472,0.053670679822716234,0.7879992133697943,0.035136173976360714,0.2743972738437542,0.19456605055906648,0.4014265302113313,0.4598712793785532,0.262802897835257
heavy_rain,HR-3,0.8959839843298565,0.8035403382115751,0.7570649996769911,0.7974573021322297,0.722231689058121,0.1765656457193016,0.6786102784227993,0.5530344078809092,0.2949512745264433,0.5655368974004173,0.6756529846203571,1.0
platform_outage,MR-2,0.15417167311281352,0.26141739233835054,0.1575443920607857,0.42078227363954407,0.17476906593234123,0.8347538242533041,0.19863357589087813,0.2618863831037628,0.48948493305687,0.49852399769461103,0.48611877088691113,0.411542310081646
traffic_congestion,HR-3,0.31029723299076456,0.3976570201912513,0.31193536824301726,0.421086425661878,0.2592501957180542,0.6602786393843662,0.30729198696300153,0.5351277073437434,0.7974573021322297,1.0,0.383484618560182,0.6002894132832897
heavy_rain,HR-3,0.6785957096046552,0.6688557963197631,0.5935136116042163,0.6681362856685091,0.7245636635522406,0.3651028530047853,0.6036152010158488,0.6233510515741965,0.421086425661878,0.6002894132832897,0.5630613954249962,0.9247035852166579
normal,LR-1,0.45582618907436334,0.33544590201056085,0.34139346723023156,0.3696872796939546,0.42199845046837453,0.6358561534134367,0.32547914832747166,0.2468740527486307,0.1585089107775472,0.262802897835257,0.5688072285618605,0.5106863149121961
heavy_rain,HR-3,0.5520305257989504,0.5632093542759897,0.5810394397018344,0.6433586941683334,0.4297737706136811,0.5192520318194637,0.3878943403744834,0.5432407235956681,0.6681362856685091,0.9247035852166579,0.5010350709040613,0.8093136079120333
heavy_rain,MR-2,0.6905292674677546,0.6278496606791539,0.5677458421281965,0.6148000089023778,0.6324737374899604,0.4472125045232741,0.5559793074813313,0.41577282252506825,0.42078227363954407,0.411542310081646,0.6024265984987924,0.8247721285965361
heavy_rain,MR-2,0.5777318732778044,0.5779287684247195,0.5780933931317362,0.4644458765579677,0.6401345118812953,0.41105291947808176,0.5258400071247525,0.4890652738140746,0.6148000089023778,0.8247721285965361,0.49658822191431146,0.8873346224147146
heavy_rain,MR-2,0.6737963193390675,0.6463028992731806,0.42445750574079644,0.6032789801235683,0.6305972997789879,0.5401740894561983,0.616830334153044,0.6173604427923514,0.4644458765579677,0.8873346224147146,0.5364493576573689,0.9092758944244265
normal,LR-1,0.5171553986914175,0.511890171378452,0.473437090196225,0.502547409552337,0.44418246755703633,0.6204461751348943,0.3912075769635376,0.3373363461163191,0.3696872796939546,0.5106863149121961,0.5789381735503164,0.6676693133172836
traffic_congestion,MR-2,0.2768850839699833,0.28287364186468156,0.15863268332967295,0.3760834201667552,0.258049756557871,0.7710171193110402,0.2579854598904442,0.5023684365208606,0.6032789801235683,0.9092758944244265,0.38871244961178364,0.514602267100847
heavy_rain,MR-2,0.9463655238857362,0.8643356389972822,0.7788515944849228,0.6534580702467504,0.8932432891016422,0.2926986408561531,0.7710076110495332,0.5978373933783815,0.3760834201667552,0.514602267100847,0.6354244037016692,1.0
traffic_congestion,HR-3,0.44623436201292155,0.46497098091859784,0.3848354200408139,0.44527480195594077,0.46882070880441307,0.6148098036923302,0.46898034338293043,0.5656787105047835,0.6433586941683334,0.8093136079120333,0.4301709026816658,0.6999265777489996
normal,LR-1,0.0024263063849625575,0.063463265344722,0.04918385533975708,0.18672271686735092,0.02837328685775458,1.0,0.03966593740389908,0.3035997795779117,0.502547409552337,0.6676693133172836,0.3647941071930459,0.24032849966195968
normal,LR-1,0.36439886102724456,0.30489310538765624,0.3566285928805884,0.3510318138089217,0.4141678889993714,0.6956902886925784,0.3787801754860576,0.29341551403694344,0.18672271686735092,0.24032849966195968,0.536305096793528,0.4543914377754225
normal,MR-2,0.2948308481920913,0.2643222383786016,0.28788744757956697,0.23096473768043463,0.23850437173074818,0.6790476796160776,0.20079191127791152,0.47051050641352177,0.6534580702467504,1.0,0.3536448530762608,0.5164617424021346
normal,MR-2,0.2930875717840465,0.2766162601567683,0.1855570759116018,0.42361758614463074,0.3212492587248046,0.7558597851825628,0.30612519532452265,0.468424712510884,0.23096473768043463,0.5164617424021346,0.4809880339866045,0.5291934012751949
normal,MR-2,0.22614898443010248,0.2713890596002159,0.22663256379545552,0.21294490998922858,0.19780159480716458,0.7225493922015835,0.22776463886691894,0.27077585271186194,0.42361758614463074,0.5291934012751949,0.45804942683542577,0.3906803095124946
normal,LR-1,0.5077071961187548,0.39573129953148756,0.32759106101082924,0.49068646876464594,0.5018309209604835,0.655991574255907,0.32824078808783863,0.2546958900879553,0.3510318138089217,0.4543914377754225,0.5702415538242045,0.5821817874195093
heavy_rain,LR-1,0.7516947989194056,0.7721052916342007,0.6633098360620969,0.5977095357879941,0.7760965027512094,0.34884865227176554,0.7224431017671241,0.49090989885111486,0.49068646876464594,0.5821817874195093,0.6057632312395954,1.0
normal,LR-1,0.3614946134860111,0.30299144821504,0.3616218222154551,0.2901827663968003,0.24293267208069497,0.6150231659696387,0.17513977175447193,0.49027601312690944,0.5977095357879941,1.0,0.38230927664820036,0.5264492107839888
normal,MR-2,0.21768607092888745,0.08177806605761806,0.15255460081932032,0.24786886194177263,0.30974615467967576,1.0,0.14909076253158748,0.20992779527153413,0.21294490998922858,0.3906803095124946,0.468539871626334,0.2690030775057202
normal,HR-3,0.3813170799648074,0.4005540697116125,0.4049350047504937,0.3482578381636426,0.3363386417255426,0.6941150620460249,0.350520734896304,0.4762448016354,0.44527480195594077,0.6999265777489996,0.4578893876644041,0.5835036838593907
platform_outage,HR-3,0.6061714833295901,0.6409585623846231,0.5263934328455729,0.6505493341218371,0.607845302714658,0.49582676443275847,0.6133199480468017,0.5021612043382778,0.3482578381636426,0.5835036838593907,0.6020975066055425,0.8514914092575605
heavy_rain,MR-2,0.6035184674794655,0.586385385257672,0.5347188188962678,0.6104137295509087,0.5062290682028149,0.5062269310421655,0.5061486734465058,0.3131841703051687,0.24786886194177263,0.2690030775057202,0.6544693380075782,0.7388917376968366
normal,MR-2,0.12706284239519922,0.06678763719813029,0.10896912419608129,0.1347784968356619,0.03159073472167269,0.9586738476596216,0.0,0.24498369617114013,0.6104137295509087,0.7388917376968366,0.35141413576504765,0.24205498450865967
heavy_rain,MR-2,0.8494720362949182,0.8042466782821165,0.8290084480240968,0.7910485503239008,0.8260118521691429,0.21182713926717062,0.7034866802283033,0.4858065669126396,0.1347784968356619,0.24205498450865967,0.7267860441084908,0.9936457752863437
normal,MR-2,0.5476306954134011,0.48777582046730783,0.4618065926639835,0.3358741787350745,0.6113300769725784,0.5702150089850166,0.554694106505638,0.4529367119825182,0.7910485503239008,0.9936457752863437,0.4194168582276716,0.7450020816073463
normal,MR-2,0.7264856383615339,0.5928034885349696,0.5754344864131423,0.5417136096471241,0.5814697446771121,0.4434722172911376,0.5014399281484991,0.6282753290947979,0.3358741787350745,0.7450020816073463,0.5305263340144615,0.8419951486530988
normal,MR-2,0.3069833818190127,0.25679803824940406,0.3541687556478411,0.23122584730022866,0.26957306123089697,0.7917841856571385,0.18938484748238002,0.44579244908389376,0.5417136096471241,0.8419951486530988,0.381204124280274,0.5045091421119591
normal,MR-2,0.3931181162972698,0.45433785792712045,0.28971547221741456,0.22351495425719525,0.38192941860692503,0.7387963521012983,0.36323656274045424,0.43464646157049797,0.23122584730022866,0.5045091421119591,0.50436524029838,0.4929194277698083
heavy_rain,LR-1,0.8306103284695304,0.796259006600218,0.7937702488496012,0.682238429505673,0.8010343774479858,0.3293587851597844,0.6989442086973875,0.6237852488164862,0.2901827663968003,0.5264492107839888,0.6301532599568941,1.0
normal,MR-2,0.5372230133648123,0.4568482060121921,0.4432888783416398,0.3892092994153275,0.44674437490072616,0.6478572729398486,0.3506986413476359,0.38932803406290556,0.22351495425719525,0.4929194277698083,0.5533949206164124,0.6059885139984033
heavy_rain,MR-2,0.6426682810837093,0.5709007945116498,0.43797504213110416,0.5755454550859186,0.6678119076878446,0.6165852856157157,0.5253449384382669,0.49402895281698744,0.3892092994153275,0.6059885139984033,0.5603287836425169,0.7335335311486508
normal,LR-1,0.10309877527119837,0.06379657901610404,0.12805941008300575,0.18499220296426344,0.009953787544822762,0.8025561822026013,0.07584845091252422,0.38768234461045403,0.682238429505673,1.0,0.3033850250134131,0.31277307439492
normal,HR-3,0.4983212111174998,0.4779518067875195,0.42764633655608036,0.3658361007573397,0.4751016276903913,0.5210627773870811,0.43472758044882925,0.506488146294585,0.6505493341218371,0.8514914092575605,0.43449645147498084,0.7016024084968402
platform_outage,HR-3,0.09366769965357494,0.13168178168611505,0.06205365816867306,0.24348546810144928,0.12310515589492765,0.7732375565714369,0.11493534099024058,0.4168640502860859,0.3658361007573397,0.7016024084968402,0.38997519288883065,0.38826935059074835
normal,MR-2,0.020416115706473673,0.0,0.0,0.19955535257429202,0.04669894322134083,1.0,0.0,0.34258300017461396,0.5755454550859186,0.7335335311486508,0.3220270794452905,0.280701913383493
normal,LR-1,0.2406147390305609,0.2938045767182032,0.3635827681584418,0.26574471717490955,0.19425671567299255,0.5783364575564605,0.13448085350832634,0.3846200541115084,0.18499220296426344,0.31277307439492,0.4889058596241377,0.3998200221523174
normal,LR-1,0.3637403879073858,0.3303863423560735,0.28931364917442387,0.2655768885139246,0.35554165065502974,0.7267451786525825,0.3929178736068368,0.2293291660301269,0.26574471717490955,0.3998200221523174,0.530283587165587,0.5024247513054609
traffic_congestion,HR-3,0.3705726131207429,0.38482290204063085,0.45673169566638583,0.49730215171003744,0.4416881332228457,0.6925331062623706,0.43575866453647893,0.3314854968380885,0.24348546810144928,0.38826935059074835,0.5667645582824803,0.6328908255615093
normal,MR-2,0.09196877932164164,0.09734934060734468,0.0887246172716836,0.129635647264285,0.14426229422106732,1.0,0.12519725191521844,0.2227500450396648,0.19955535257429202,0.280701913383493,0.44839584760830253,0.19638996460239058
normal,LR-1,0.08443514913204565,0.2165741125382234,0.06564706093808192,0.1298009147263552,0.12536801646797885,0.9067131430170784,0.1789071666174392,0.28025501053750007,0.2655768885139246,0.5024247513054609,0.45374053584270313,0.3367213822814122
normal,LR-1,0.502961183761878,0.2986526638273387,0.4364036700881999,0.46346302000232253,0.43730588515682445,0.6647243528530746,0.3157355685346949,0.28187103957387855,0.1298009147263552,0.3367213822814122,0.5717669083312316,0.5244790499440154
heavy_rain,HR-3,0.713365023859324,0.6629145107386425,0.6491459296588482,0.5826372066622533,0.6227118535363098,0.3133660450739375,0.5069673576420839,0.3931397314884628,0.49730215171003744,0.6328908255615093,0.597999444765497,0.8696444722004166
traffic_congestion,HR-3,0.07279524729368693,0.15662058686028038,0.15504221029725263,0.25073021351176583,0.05024021851270629,0.8787620707222904,0.040636677663510916,0.4014526665465179,0.5826372066622533,0.8696444722004166,0.36016897746403126,0.37608655808613234
heavy_rain,MR-2,0.6732863106368171,0.676437213183843,0.5914281924135529,0.6643048878425702,0.5858910151072241,0.34445798956927415,0.42177056384992706,0.2579288512637292,0.129635647264285,0.19638996460239058,0.7324863566916912,0.7604622951758782
traffic_congestion,MR-2,0.043823305675860354,0.15773031668753834,0.03437124755720787,0.19899740172091634,0.10061773518383707,0.954616698791492,0.09913817295448926,0.31050562349290867,0.6643048878425702,0.7604622951758782,0.3611059107340581,0.3055857123334153
heavy_rain,HR-3,0.6997514140985943,0.6219494341114767,0.5216186590807057,0.6513028315763316,0.7153444414246442,0.36100261263981126,0.6188843095100572,0.4804948439034666,0.25073021351176583,0.37608655808613234,0.6225509006753163,0.8651710948226112
normal,LR-1,0.09171243129315106,0.113777591963985,0.03282163409186488,0.17211563916751024,0.12743856057445882,0.9315005701849266,0.1085260401491856,0.20966812277651567,0.46346302000232253,0.5244790499440154,0.41296336458927835,0.2498073571040128
platform_outage,MR-2,0.08551463917486617,0.3091841320841913,0.14514886817654904,0.14489971262507997,0.06769727257030239,0.849865019624738,0.1591841604739976,0.38111722065185755,0.19899740172091634,0.3055857123334153,0.46760053561053283,0.3212086050832941
heavy_rain,HR-3,0.6493650623093113,0.6941663489448879,0.5751281366635537,0.6551389701287995,0.51769895163179,0.3916868797865044,0.5587713378874173,0.4909121233055484,0.6513028315763316,0.8651710948226112,0.5617434954022954,0.8825466650871372
traffic_congestion,MR-2,0.46434770579018914,0.42545567026194125,0.3118632405287364,0.36253271298170175,0.42645540672262344,0.5356725929601639,0.3680704059876288,0.29745670634455695,0.14489971262507997,0.3212086050832941,0.5819262892465397,0.5942988250579317
normal,MR-2,0.14099941567067362,0.24992302815079548,0.12534976921330634,0.1520770270458062,0.07905933055974804,0.8849591038518492,0.0,0.3281876101656427,0.36253271298170175,0.5942988250579317,0.43442948820836674,0.3177199355167246
normal,MR-2,0.5692692400412533,0.4097889888132642,0.5448777998753223,0.43954948292225055,0.4911257486445114,0.5723457155318854,0.4206746111045221,0.361722562408667,0.1520770270458062,0.3177199355167246,0.5719144190966681,0.5987685186747539
traffic_congestion,LR-1,0.29182512588601023,0.3022610987769817,0.2863535531490243,0.3585448003240635,0.40570250735705676,0.6057175901224895,0.33512743338652273,0.23823045152276845,0.17211563916751024,0.2498073571040128,0.5564950264075746,0.49704685925172454
traffic_congestion,HR-3,0.4017876539035841,0.31179693782155304,0.3824520672292853,0.41445045124562274,0.35437396853984543,0.6889233169939663,0.3010007643492417,0.5426375736259725,0.6551389701287995,0.8825466650871372,0.3826101054820388,0.6840668960573498
normal,MR-2,0.11370767496400107,0.07624079136196671,0.09167948430135466,0.21226413716750106,0.0260972644902403,0.8832603684073769,0.06979689619054821,0.24531760277534212,0.43954948292225055,0.5987685186747539,0.4038198874250375,0.3039762749742895
heavy_rain,MR-2,0.9869574566796537,0.8310951460974398,0.8551514656930016,0.7820135924809655,0.895121551489422,0.20033023434484554,0.8009452777406136,0.43904164209089025,0.21226413716750106,0.3039762749742895,0.7315659422646578,1.0
heavy_rain,MR-2,0.6667035488417455,0.5801295689310703,0.6090912634327852,0.47058522502360983,0.6886822255269126,0.48577147122115927,0.5742912611046523,0.4958218354634923,0.7820135924809655,1.0,0.46300664654880225,0.8924140469698899
traffic_congestion,HR-3,0.4517878927456116,0.3872316152941548,0.41117421136124477,0.44584465312093774,0.4912457680979751,0.5936049140801528,0.42414992754870945,0.4643983006868653,0.41445045124562274,0.6840668960573498,0.4831288347572499,0.6337139290785617
normal,LR-1,0.21917738286816027,0.21069863372524508,0.17493423725722124,0.1276600319983415,0.1989768360479718,0.7736122071900315,0.1398429815223953,0.20891244148873725,0.3585448003240635,0.49704685925172454,0.4543589040058079,0.3541965268980437
traffic_congestion,MR-2,0.1864060370009221,0.2840727772106656,0.09359799259626163,0.18776506861794462,0.1464336400176358,0.9299411964624132,0.23556457352217486,0.5650991640797253,0.47058522502360983,0.8924140469698899,0.35912805265814907,0.4505931878217016
traffic_congestion,LR-1,0.47445171218171084,0.43668328366394815,0.4629178325584297,0.3241541935761397,0.4326851841225486,0.5541798019266762,0.37080670240425595,0.31654767205539164,0.1276600319983415,0.3541965268980437,0.5753395157981266,0.551195522466421
traffic_congestion,LR-1,0.3533924132210672,0.3310524842876398,0.3139399098785556,0.36756308441601504,0.30117144101523835,0.8060419199163804,0.2958994522007327,0.32614480055894435,0.3241541935761397,0.551195522466421,0.5101540832865837,0.502355273908149
normal,LR-1,0.28427654169575406,0.24192677114117425,0.2296056000428925,0.21825553487881755,0.4377049990270119,0.7466702083825814,0.23354306456381443,0.33655417969758744,0.36756308441601504,0.502355273908149,0.44175026752563656,0.464679447687814
heavy_rain,HR-3,0.5413307378435612,0.5405757391941441,0.4960901756501043,0.5812203502568916,0.5440853167490841,0.4934112754889668,0.4705913072116886,0.4132014307699507,0.44584465312093774,0.6337139290785617,0.5652874319544487,0.7683920943293799
normal,HR-3,0.31034430900949955,0.32269034352265885,0.29497375891175887,0.22514320861734752,0.30518045683311007,0.7190973528874259,0.26127733801465164,0.41683256600365265,0.5812203502568916,0.7683920943293799,0.40054190492779307,0.4691450315584042
platform_outage,HR-3,0.043552411559959314,0.15847067592860628,0.06130513642011276,0.12182625990178025,0.10615924928965255,0.8590439188603891,0.12451949273574603,0.3405789195484698,0.22514320861734752,0.4691450315584042,0.4247041371709275,0.24271501662258596
heavy_rain,LR-1,0.8538120656629337,0.8086400435209307,0.7300782571651394,0.601000081507028,0.8955975143607188,0.24196856473892048,0.7531040242969115,0.46053976631658156,0.21825553487881755,0.464679447687814,0.6809789924869468,1.0
normal,MR-2,0.12785355307348972,0.09147406906218723,0.20869782880166937,0.11106929472193275,0.11841827286168609,0.8212038669800905,0.04677225513031884,0.31855880506797435,0.18776506861794462,0.4505931878217016,0.4165354244190615,0.2570222889067321
normal,MR-2,0.1409350746548894,0.1400528627853036,0.176307068750298,0.18710237694566156,0.13483204447251254,0.7827242922889465,0.07504245924316941,0.17186656968605216,0.11106929472193275,0.2570222889067321,0.5056625043745212,0.30265481358688673
platform_outage,MR-2,0.398814030736739,0.41681746223351884,0.3855483655232301,0.37416088298714145,0.5000454216953103,0.7165416985015293,0.4584521140204798,0.2161147980270032,0.18710237694566156,0.30265481358688673,0.5976225004702507,0.5501564072704725
traffic_congestion,LR-1,0.2316757953227945,0.28451047961357134,0.30608847401671335,0.21364295382510168,0.3276843489921244,0.73794116546738,0.20884168875879225,0.44502576475855876,0.601000081507028,1.0,0.37437398892011853,0.4889784404168769
normal,LR-1,0.05716688015961808,0.08346997546849394,0.0,0.09461513046918701,0.21436719121447484,0.9936900536621305,0.12489356713936703,0.39220683286766533,0.21364295382510168,0.4889784404168769,0.38357337810906567,0.2683539246392477
heavy_rain,LR-1,0.8482952850362956,0.8023312366297318,0.6958408591731333,0.7550083787221551,0.7910306480935438,0.20402471781072967,0.7107564852813613,0.3901038972372657,0.09461513046918701,0.2683539246392477,0.7557468514683334,1.0
normal,HR-3,0.12705864520566224,0.24058088824810137,0.13654149632957627,0.22907450341621904,0.1189062369239275,0.8094792147103027,0.13481088350036885,0.24058063589978884,0.12182625990178025,0.24271501662258596,0.5214497244073815,0.3146081607551615
normal,MR-2,0.5543845050313629,0.501508358331589,0.49342145717136604,0.42712549898095087,0.4834069486055839,0.5217086007795019,0.42436733246654923,0.35279289445013723,0.37416088298714145,0.5501564072704725,0.5552075623631975,0.6924025045454044
heavy_rain,MR-2,0.8697436597825725,0.7319384239122364,0.7668441620842106,0.6088934484826976,0.7254653274994368,0.21606902128677336,0.6517792673926519,0.5500880814924481,0.42712549898095087,0.6924025045454044,0.5909086926262859,0.9905020137235299
normal,MR-2,0.6890693101831148,0.5708348930484864,0.5648707634748314,0.4618754961229286,0.6796520071205006,0.5510880260990985,0.5062380378642302,0.6014272250974373,0.6088934484826976,0.9905020137235299,0.461418709913361,0.8456308036206914
heavy_rain,HR-3,0.8745913352179697,0.832972002195363,0.7446974991439084,0.7098874708264455,0.7812539022713298,0.1257762467833413,0.7174961544689036,0.41067452212402356,0.22907450341621904,0.3146081607551615,0.7228518375034472,1.0
normal,LR-1,0.2089392265801136,0.2424797183427351,0.18238638027694334,0.27743911271293276,0.09075371311834796,0.7879739377344519,0.11413838566476109,0.3760936434803203,0.7550083787221551,1.0,0.36440196925687995,0.4541007957902229
normal,LR-1,0.3420349408062191,0.2564823181163796,0.3283582507625462,0.18738911279511528,0.33610225726938003,0.7577174366835217,0.31951035961478835,0.4337644243629488,0.27743911271293276,0.4541007957902229,0.4288053681424657,0.45595899998335787
normal,LR-1,0.11204468731640832,0.11766781962209223,0.09782564006102089,0.2663459779385281,0.10300654213951231,0.8729462720235284,0.02718826633991249,0.20554328536040234,0.18738911279511528,0.45595899998335787,0.48942873330718956,0.2955150502872218
platform_outage,HR-3,0.22117492482544857,0.3770963263929645,0.3087406224617694,0.27582643323563166,0.13869042230401313,0.7354903243855807,0.22359416055046702,0.4835497389454763,0.7098874708264455,1.0,0.3812517687160837,0.5701933367846382
normal,LR-1,0.521015828521242,0.41713670354736554,0.458713921345966,0.40392542015442107,0.5057054911711648,0.6096225403924055,0.46226978680948866,0.26376228042861244,0.2663459779385281,0.2955150502872218,0.5735282153788045,0.5970410212857585
normal,LR-1,0.3548772817261072,0.32030109009093355,0.33894509738784934,0.30020276923328976,0.2819907926848376,0.6803528491359291,0.22271859924649987,0.2850352044201305,0.40392542015442107,0.5970410212857585,0.48983523551701463,0.48582660264142963
heavy_rain,MR-2,0.549909402597975,0.4848832841944586,0.4175290051686934,0.591761338452256,0.4461837285369027,0.6157677718516126,0.4804772756049633,0.5958855337183938,0.4618754961229286,0.8456308036206914,0.49267649360868493,0.7732967255503143
normal,MR-2,0.6407996123043999,0.517735358836202,0.6140957158106719,0.4692249831609264,0.5909280689379148,0.4968679855575468,0.4873013854252575,0.5244845120263824,0.591761338452256,0.7732967255503143,0.47346798298468,0.797059398246781
heavy_rain,MR-2,0.6676246533894661,0.5633446627027773,0.5797969021315935,0.7984908349828461,0.729845874644674,0.4590280263818785,0.6095307933159155,0.5219877685778127,0.4692249831609264,0.797059398246781,0.5782602386018734,0.8948645642461748
normal,MR-2,0.20506518386677078,0.1700397799900077,0.09220508446551846,0.23314598082306556,0.07640455904648874,0.8466203786059074,0.15484567001777924,0.4170399338429957,0.7984908349828461,0.8948645642461748,0.3128309830121475,0.4048558162626005
normal,LR-1,0.21553802446828468,0.3015957623234158,0.1846549718223836,0.31532167148115975,0.25531704212943995,0.7652596579488128,0.2527750983408479,0.3463445186539049,0.30020276923328976,0.48582660264142963,0.48959915355042727,0.4502810859069231
heavy_rain,HR-3,0.9227147779324661,0.7778778848405756,0.7905935687590564,0.7939920196631519,0.9076344283214405,0.19460394322064212,0.7645656834930816,0.6626487378096344,0.27582643323563166,0.5701933367846382,0.6382018613947864,1.0
platform_outage,MR-2,0.0932725457813972,0.14402737945674798,0.08617063841000396,0.2971025857840574,0.04338826742396448,1.0,0.0363111457462844,0.2924706073831776,0.23314598082306556,0.4048558162626005,0.4682583526142695,0.23631536834781114
normal,LR-1,0.07941791129231454,0.08884030560393448,0.1218123929930898,0.2621485886097815,0.17044282940557703,0.8432496560062579,0.12631217995155955,0.23691238600609463,0.31532167148115975,0.4502810859069231,0.4449437593050763,0.3261940564168874
heavy_rain,MR-2,0.5757462920022862,0.6553639028383588,0.570257164078886,0.5855785079858663,0.4746697556806292,0.5503347307489381,0.443900265739061,0.32314368742837146,0.2971025857840574,0.23631536834781114,0.657361249063358,0.7721938429749219
normal,MR-2,0.4271409580854249,0.42058123197977293,0.32212875015075815,0.32322403206050376,0.23801444096534666,0.6758028541820961,0.20434771697964887,0.40665750475829326,0.5855785079858663,0.7721938429749219,0.4517062229813714,0.5738137888330356
normal,HR-3,0.2939566112402651,0.3055920895921943,0.18482878427540356,0.13577885538110235,0.24821641829935795,0.7459031298200405,0.24961266023103204,0.4868554336085782,0.7939920196631519,1.0,0.3139783639386749,0.5396050027677388
traffic_congestion,LR-1,0.263075099474145,0.3238072195910227,0.28571321879338557,0.20512203509118357,0.13401752580784687,0.7237253718266438,0.17425337542604186,0.23808109583945766,0.2621485886097815,0.3261940564168874,0.51431252642175,0.37618397947112586
traffic_congestion,MR-2,0.2631734333295,0.20786582287895897,0.24321007283348578,0.23007410333490214,0.22203819457052762,0.8585733935274319,0.20629329888177525,0.42793698589903023,0.32322403206050376,0.5738137888330356,0.4153486653488583,0.3687609724501026
traffic_congestion,LR-1,0.3006260352658328,0.32927398390508367,0.26262351052960126,0.2802607682651377,0.25613516314740703,0.6479129310777023,0.21566084104945593,0.24730716970001362,0.20512203509118357,0.37618397947112586,0.5396177908963118,0.4326483910088252
